Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,cell_type,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,disease_state,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,source_name,SRA Study,tissue
SRR29398103,miRNA-Seq,11,88127843,PRJNA1123682,SAMN41818189,81837721,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",Control,SRX24911888,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326890,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T13:59:00Z,1,GSM8326890,Serum exosome,SRP513743,Serum exosome
SRR29398104,miRNA-Seq,11,145053485,PRJNA1123682,SAMN41818190,136028963,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",Control,SRX24911887,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326889,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T13:59:00Z,1,GSM8326889,Serum exosome,SRP513743,Serum exosome
SRR29398105,miRNA-Seq,11,155718117,PRJNA1123682,SAMN41818191,143368281,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",Control,SRX24911886,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326888,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T13:59:00Z,1,GSM8326888,Serum exosome,SRP513743,Serum exosome
SRR29398106,miRNA-Seq,11,62231908,PRJNA1123682,SAMN41818192,59358943,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",Control,SRX24911885,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326887,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T13:58:00Z,1,GSM8326887,Serum exosome,SRP513743,Serum exosome
SRR29398107,miRNA-Seq,12,87224847,PRJNA1123682,SAMN41818131,83562233,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",PD,SRX24911884,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326948,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T13:59:00Z,1,GSM8326948,Serum exosome,SRP513743,Serum exosome
SRR29398108,miRNA-Seq,11,133509640,PRJNA1123682,SAMN41818132,125327365,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",PD,SRX24911883,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326947,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T13:59:00Z,1,GSM8326947,Serum exosome,SRP513743,Serum exosome
SRR29398109,miRNA-Seq,11,114344944,PRJNA1123682,SAMN41818133,106320172,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",PD,SRX24911882,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326946,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T13:59:00Z,1,GSM8326946,Serum exosome,SRP513743,Serum exosome
SRR29398110,miRNA-Seq,11,74068278,PRJNA1123682,SAMN41818134,72280105,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",PD,SRX24911881,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326945,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T13:59:00Z,1,GSM8326945,Serum exosome,SRP513743,Serum exosome
SRR29398111,miRNA-Seq,13,94712695,PRJNA1123682,SAMN41818135,89618484,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",PD,SRX24911880,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326944,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T13:58:00Z,1,GSM8326944,Serum exosome,SRP513743,Serum exosome
SRR29398112,miRNA-Seq,11,280716728,PRJNA1123682,SAMN41818136,247329368,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",PD,SRX24911879,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326943,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T13:59:00Z,1,GSM8326943,Serum exosome,SRP513743,Serum exosome
SRR29398113,miRNA-Seq,13,134377374,PRJNA1123682,SAMN41818137,123808958,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",PD,SRX24911878,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326942,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T13:59:00Z,1,GSM8326942,Serum exosome,SRP513743,Serum exosome
SRR29398114,miRNA-Seq,12,84851649,PRJNA1123682,SAMN41818138,80339345,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",PD,SRX24911877,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326941,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T13:59:00Z,1,GSM8326941,Serum exosome,SRP513743,Serum exosome
SRR29398115,miRNA-Seq,12,120160580,PRJNA1123682,SAMN41818139,112598426,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",PD,SRX24911876,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326940,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T13:59:00Z,1,GSM8326940,Serum exosome,SRP513743,Serum exosome
SRR29398116,miRNA-Seq,12,137040554,PRJNA1123682,SAMN41818140,126827653,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",PD,SRX24911875,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326939,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T13:59:00Z,1,GSM8326939,Serum exosome,SRP513743,Serum exosome
SRR29398117,miRNA-Seq,12,86951117,PRJNA1123682,SAMN41818141,81835232,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",PD,SRX24911874,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326938,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T13:59:00Z,1,GSM8326938,Serum exosome,SRP513743,Serum exosome
SRR29398118,miRNA-Seq,11,114193750,PRJNA1123682,SAMN41818142,107921936,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",PD,SRX24911873,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326937,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T13:59:00Z,1,GSM8326937,Serum exosome,SRP513743,Serum exosome
SRR29398119,miRNA-Seq,11,40855446,PRJNA1123682,SAMN41818143,40731555,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",PD,SRX24911872,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326936,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T13:59:00Z,1,GSM8326936,Serum exosome,SRP513743,Serum exosome
SRR29398120,miRNA-Seq,11,32346201,PRJNA1123682,SAMN41818144,31416845,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",PD,SRX24911871,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326935,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T13:58:00Z,1,GSM8326935,Serum exosome,SRP513743,Serum exosome
SRR29398121,miRNA-Seq,11,176685487,PRJNA1123682,SAMN41818193,162336331,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",Control,SRX24911870,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326886,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:00:00Z,1,GSM8326886,Serum exosome,SRP513743,Serum exosome
SRR29398122,miRNA-Seq,11,207256884,PRJNA1123682,SAMN41818194,189298498,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",Control,SRX24911869,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326885,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:00:00Z,1,GSM8326885,Serum exosome,SRP513743,Serum exosome
SRR29398123,miRNA-Seq,11,147273577,PRJNA1123682,SAMN41818195,135884428,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",Control,SRX24911868,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326884,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T13:59:00Z,1,GSM8326884,Serum exosome,SRP513743,Serum exosome
SRR29398124,miRNA-Seq,11,25623328,PRJNA1123682,SAMN41818196,24218053,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",Control,SRX24911867,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326883,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T13:59:00Z,1,GSM8326883,Serum exosome,SRP513743,Serum exosome
SRR29398125,miRNA-Seq,11,70477713,PRJNA1123682,SAMN41818197,67581542,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"sra,run.zq,fastq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",Control,SRX24911866,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326882,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T13:59:00Z,1,GSM8326882,Serum exosome,SRP513743,Serum exosome
SRR29398126,miRNA-Seq,12,55962172,PRJNA1123682,SAMN41818198,55055419,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"sra,run.zq,fastq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",Control,SRX24911865,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326881,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T13:58:00Z,1,GSM8326881,Serum exosome,SRP513743,Serum exosome
SRR29398127,miRNA-Seq,12,103640198,PRJNA1123682,SAMN41818199,97245978,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",Control,SRX24911864,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326880,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T13:59:00Z,1,GSM8326880,Serum exosome,SRP513743,Serum exosome
SRR29398128,miRNA-Seq,12,121682414,PRJNA1123682,SAMN41818200,114437218,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",Control,SRX24911863,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326879,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T13:59:00Z,1,GSM8326879,Serum exosome,SRP513743,Serum exosome
SRR29398129,miRNA-Seq,12,248074328,PRJNA1123682,SAMN41818201,230922047,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",Control,SRX24911862,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326878,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:00:00Z,1,GSM8326878,Serum exosome,SRP513743,Serum exosome
SRR29398130,miRNA-Seq,12,122261142,PRJNA1123682,SAMN41818202,112355239,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",Control,SRX24911861,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326877,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T13:59:00Z,1,GSM8326877,Serum exosome,SRP513743,Serum exosome
SRR29398131,miRNA-Seq,12,141287351,PRJNA1123682,SAMN41818203,129602413,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",Control,SRX24911860,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326876,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T13:59:00Z,1,GSM8326876,Serum exosome,SRP513743,Serum exosome
SRR29398132,miRNA-Seq,13,100452071,PRJNA1123682,SAMN41818204,95471533,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",Control,SRX24911859,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326875,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T13:59:00Z,1,GSM8326875,Serum exosome,SRP513743,Serum exosome
SRR29398133,miRNA-Seq,11,82493231,PRJNA1123682,SAMN41818205,79888048,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",Control,SRX24911858,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326874,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T13:59:00Z,1,GSM8326874,Serum exosome,SRP513743,Serum exosome
SRR29398134,miRNA-Seq,11,53999009,PRJNA1123682,SAMN41818206,51845853,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",Control,SRX24911857,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326873,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T13:59:00Z,1,GSM8326873,Serum exosome,SRP513743,Serum exosome
SRR29398135,miRNA-Seq,11,48771267,PRJNA1123682,SAMN41818207,47000538,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",Control,SRX24911856,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326872,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T13:59:00Z,1,GSM8326872,Serum exosome,SRP513743,Serum exosome
SRR29398136,miRNA-Seq,11,59173725,PRJNA1123682,SAMN41818208,57426496,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",Control,SRX24911855,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326871,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T13:59:00Z,1,GSM8326871,Serum exosome,SRP513743,Serum exosome
SRR29398503,miRNA-Seq,11,384881474,PRJNA1123681,SAMN41818296,366570461,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",PD (Dropped out),SRX24912418,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327068,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:19:00Z,1,GSM8327068,Serum exosome,SRP513747,Serum exosome
SRR29398504,miRNA-Seq,12,448242697,PRJNA1123681,SAMN41818297,429577655,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",PD (Dropped out),SRX24912417,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327067,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:19:00Z,1,GSM8327067,Serum exosome,SRP513747,Serum exosome
SRR29398505,miRNA-Seq,13,434505956,PRJNA1123681,SAMN41818298,409603540,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",PD (Dropped out),SRX24912416,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327066,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:18:00Z,1,GSM8327066,Serum exosome,SRP513747,Serum exosome
SRR29398506,miRNA-Seq,11,470725281,PRJNA1123681,SAMN41818299,462748402,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",PD (Dropped out),SRX24912415,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327065,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:19:00Z,1,GSM8327065,Serum exosome,SRP513747,Serum exosome
SRR29398507,miRNA-Seq,17,902020199,PRJNA1123681,SAMN41818300,805960856,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",PD (Rasagiline Treatment),SRX24912414,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327064,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:21:00Z,1,GSM8327064,Serum exosome,SRP513747,Serum exosome
SRR29398508,miRNA-Seq,13,609012170,PRJNA1123681,SAMN41818301,572931091,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",PD (Baseline),SRX24912413,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327063,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:20:00Z,1,GSM8327063,Serum exosome,SRP513747,Serum exosome
SRR29398509,miRNA-Seq,12,539792265,PRJNA1123681,SAMN41818302,514484355,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",PD (Dropped out),SRX24912412,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327062,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:18:00Z,1,GSM8327062,Serum exosome,SRP513747,Serum exosome
SRR29398510,miRNA-Seq,13,300103691,PRJNA1123681,SAMN41818303,280475357,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",PD (Dropped out),SRX24912411,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327061,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:18:00Z,1,GSM8327061,Serum exosome,SRP513747,Serum exosome
SRR29398511,miRNA-Seq,17,361488424,PRJNA1123681,SAMN41818336,316645929,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",PD (Rasagiline Treatment),SRX24912410,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327028,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:19:00Z,1,GSM8327028,Serum exosome,SRP513747,Serum exosome
SRR29398512,miRNA-Seq,13,359555568,PRJNA1123681,SAMN41818337,335322803,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"run.zq,sra,fastq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",PD (Rasagiline Treatment),SRX24912409,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327027,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:18:00Z,1,GSM8327027,Serum exosome,SRP513747,Serum exosome
SRR29398513,miRNA-Seq,13,209458814,PRJNA1123681,SAMN41818338,197268591,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",PD (Rasagiline Treatment),SRX24912408,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327026,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:18:00Z,1,GSM8327026,Serum exosome,SRP513747,Serum exosome
